Week of fetchdate_orig	page_domain_root	page_url	title_new	Distinct count of ID	topic
July 25, 2022	ria.ru	https://ria.ru/20220726/zapad-1804956674.html	в сша назвали пять главных ошибок запада в украинском кризисе	1	Inflation in Russia
July 18, 2022	ria.ru	https://ria.ru/20220721/napoleon-1804152588.html	le figaro  европа повторила английскую ошибку наполеона в отношении россии	1	Inflation in Russia
July 18, 2022	ria.ru	https://ria.ru/20220720/sanktsii-1803596954.html	путин заявил  что европейцы проиграли из за санкций по  ямал европе	1	Inflation in Russia
July 11, 2022	ria.ru	https://ria.ru/20220716/putin-1802901721.html	wsj объяснила  какой маневр путина оставил запад в проигрыше	1	Inflation in Russia
July 11, 2022	ria.ru	https://ria.ru/20220715/sssr-1802667936.html	французский журналист назвал главную ошибку запада в отношении россии	1	Inflation in Russia
June 27, 2022	ria.ru	https://ria.ru/20220701/nato-1799490276.html	мид белоруссии назвал расширение нато стратегической ошибкой	1	Inflation in Russia
June 20, 2022	ria.ru	https://ria.ru/20220620/evropa-1796718144.html	шалленберг  ес проигрывает россии информационную войну за пределами европы	1	Inflation in Russia
June 13, 2022	ria.ru	https://ria.ru/20220617/putin-1796174981.html	о принципах развития россии и ошибках запада  путин выступил на пмэф	1	Inflation in Russia
June 13, 2022	ria.ru	https://ria.ru/20220617/peskov-1795984345.html	на пмэф обсудят рост цен на продукты из за инфляции и ошибок запада	1	Inflation in Russia
June 13, 2022	ria.ru	https://ria.ru/20220617/oshibki-1795964791.html	песков назвал ситуацию с поставками зерна результатом ошибок запада	1	Inflation in Russia
June 13, 2022	ria.ru	https://ria.ru/20220616/zapad-1795659307.html	песков назвал негатив в экономике запада последствиями ошибок его лидеров	1	Inflation in Russia
May 30, 2022	ria.ru	https://ria.ru/20220601/nato-1792488396.html	в германии назвали слабое место нато	1	Inflation in Russia
May 23, 2022	ria.ru	https://ria.ru/20220526/mir-1790892006.html	в фрг назвали попытки запада навязать россии  свой мир  на украине ошибкой	1	Inflation in Russia
May 23, 2022	ria.ru	https://ria.ru/20220525/sanktsii-1790726264.html	в германии нашли ошибку в антироссийских санкциях запада	1	Inflation in Russia
May 23, 2022	ria.ru	https://ria.ru/20220525/nato-1790650028.html	премьер греции назвал позицию турции по расширению нато ошибкой	1	Inflation in Russia
May 16, 2022	ria.ru	https://ria.ru/20220517/evropa-1789061021.html	во франции назвали критическую ошибку европы в отношениях с россией	1	Inflation in Russia
March 21, 2022	ria.ru	https://ria.ru/20220323/oshibka-1779545378.html	живущие в россии французы назвали главную ошибку европы	1	Inflation in Russia
February 21, 2022	ria.ru	https://ria.ru/20220223/oshibka-1774552040.html	названа главная ошибка запада в отношении путина   риа новости	1	Inflation in Russia
February 14, 2022	ria.ru	https://ria.ru/20220219/oshibka-1773815812.html	тас  байден обречен на повторение трагической ошибки в европе	1	Inflation in Russia
February 14, 2022	ria.ru	https://ria.ru/20220219/oshibka-1773815812.html	тас  байден может повторить трагическую ошибку в европе   риа новости	1	Inflation in Russia
February 14, 2022	ria.ru	https://ria.ru/20220217/germaniya-1773416096.html	в британии назвали  слабое звено  запада   риа новости	1	Inflation in Russia
February 14, 2022	ria.ru	https://ria.ru/20220216/pobeda-1773215321.html	the telegraph  путин одержал победу и обнажил слабые точки запада	1	Inflation in Russia
February 7, 2022	ria.ru	https://ria.ru/20220211/oshibka-1772252360.html	песков допустил непреднамеренность географических ошибок западных политиков	1	Inflation in Russia
February 7, 2022	ria.ru	https://ria.ru/20220208/nato-1771736426.html	во франции назвали худшую ошибку нато в отношениях с россией   риа новости	1	Inflation in Russia
January 31, 2022	ria.ru	https://ria.ru/20220201/kitay-1770485682.html	китайцы назвали дружбу с россией  беспроигрышной комбинацией  против запада	1	Inflation in Russia
January 24, 2022	ria.ru	https://ria.ru/20220129/germaniya-1770140170.html	глава бывшей партии меркель назвал две ошибки запада в отношении россии	1	Inflation in Russia
January 24, 2022	ria.ru	https://ria.ru/20220128/armiya-1770058354.html	украинская армия не слабее уровня нато  заявил зеленский	1	Inflation in Russia
July 18, 2022	mk.ru	https://www.mk.ru/politics/2022/07/22/francuzskiy-ekonomist-napomnil-evrope-ob-oshibke-napoleona.html	французский экономист напомнил европе об ошибке наполеона	1	Inflation in Russia
June 13, 2022	mk.ru	https://www.mk.ru/politics/2022/06/17/peskov-situaciya-s-postavkami-zerna-yavlyaetsya-rezultatom-oshibok-zapada.html	песков  ситуация с поставками зерна является результатом ошибок запада	1	Inflation in Russia
June 13, 2022	mk.ru	https://www.mk.ru/politics/2022/06/13/the-guardian-nazvala-slabye-storony-nato-v-svete-specoperacii-rossii.html	the guardian назвала слабые стороны нато в свете спецоперации россии	1	Inflation in Russia
May 30, 2022	mk.ru	https://www.mk.ru/politics/2022/06/05/putin-zapad-pytaetsya-obvinit-rossiyu-v-sobstvennykh-oshibkakh.html	путин  запад пытается обвинить россию  в собственных ошибках	1	Inflation in Russia
May 30, 2022	mk.ru	https://www.mk.ru/politics/2022/06/02/nemeckaya-zhurnalistka-nazvala-slaboe-mesto-nato.html	немецкая журналистка назвала слабое место нато	1	Inflation in Russia
April 18, 2022	mk.ru	https://www.mk.ru/politics/2022/04/22/polkovnik-makgregor-oshibka-baydena-prevratit-zapad-ukrainy-v-poligon.html	полковник макгрегор  ошибка байдена превратит запад украины в полигон	1	Inflation in Russia
March 14, 2022	mk.ru	https://www.mk.ru/politics/2022/03/19/bolton-nazval-oshibkoy-zayavleniya-ssha-i-nato-o-nevmeshatelstve-v-rossiyskoukrainskie-otnosheniya.html	болтон назвал ошибку нато и байдена перед спецоперацией россии на украине	1	Inflation in Russia
February 21, 2022	mk.ru	https://www.mk.ru/politics/2022/02/25/zakharova-nazvala-sankcii-zapada-pokazatelem-slabosti.html	захарова назвала санкции запада  показателем слабости	1	Inflation in Russia
February 14, 2022	mk.ru	https://www.mk.ru/politics/2022/02/14/zelenskiy-raskritikoval-pereezd-inostrannykh-posolstv-na-zapad-ukrainy-kak-oshibochnyy.html	зеленский раскритиковал переезд иностранных посольств на запад украины как ошибочный	1	Inflation in Russia
February 7, 2022	mk.ru	https://www.mk.ru/politics/2022/02/12/premer-polshi-zayavil-chto-evropa-proigryvaet-v-protivostoyanii-s-rossiey.html	премьер польши заявил  что европа проигрывает в противостоянии с россией	1	Inflation in Russia
February 7, 2022	mk.ru	https://www.mk.ru/politics/2022/02/08/vo-francii-nazvali-khudshuyu-oshibku-nato-v-otnosheniyakh-s-rossiey.html	во франции назвали худшую ошибку нато в отношениях с россией	1	Inflation in Russia
January 24, 2022	mk.ru	https://www.mk.ru/politics/2022/01/29/glava-partii-khds-perechislil-oshibki-zapada-v-otnoshenii-rossii.html	глава партии хдс перечислил ошибки запада в отношении россии	1	Inflation in Russia
December 27, 2021	mk.ru	https://www.mk.ru/politics/2021/12/29/bolton-nazval-khudshie-oshibki-nato-v-otnoshenii-rossii.html	болтон назвал худшие ошибки нато в отношении россии	1	Inflation in Russia
June 6, 2022	mk.ru	https://www.mk.ru/economics/2022/06/12/daily-express-nazval-oshibochnoy-ocenku-zapadom-ekonomicheskogo-potenciala-rossii.html	daily express назвал ошибочной оценку западом экономического потенциала россии	1	Inflation in Russia
June 20, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4801757/	путин обвинил запад в перекладывании на мир ответственности за свои ошибки в макроэкономике	1	Inflation in Russia
June 13, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4792463/	песков назвал ситуацию с зерном  последствиями целой серии ошибок  запада	1	Inflation in Russia
May 23, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4762788/	американцы назвали европейцев  жалкими слабаками  после решения принять ультиматум путина об оплате газа рублями	1	Inflation in Russia
May 23, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4761945/	в германии сочли ошибкой введение энергетических санкций запада против россии	1	Inflation in Russia
April 4, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4695166/	экс чиновник пентагона назвал продвижение нато на восток величайшей ошибкой со времен второй мировой войны	1	Inflation in Russia
March 14, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4671861/	экс помощник президента сша  байден и нато допустили ошибку перед спецоперацией россии на украине	1	Inflation in Russia
March 14, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4669744/	советник мид сербии  россия использует ошибки нато для создания нового мира	1	Inflation in Russia
March 7, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4660839/	боррель считает ошибкой обещание украине членства в нато	1	Inflation in Russia
February 28, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4650511/	депутат европарламента бухайт заявил об ошибочности санкций ес против россии	1	Inflation in Russia
February 14, 2022	pda.kp.ru	https://pda.kp.ru/online/news/4632566/	the telegraph  путин обнажил слабые места запада	1	Inflation in Russia
June 20, 2022	pda.kp.ru	https://pda.kp.ru/daily/27409/4607406/	западные пропагандисты проиграли  понадеявшись на раскол российского общества	1	Inflation in Russia
February 7, 2022	tvzvezda.ru	https://tvzvezda.ru/schedule/programs/201808241352-z30e.htm/202227914-s20km.html	выпуск от            г  итоги встречи путина и си цзиньпина и  вторжение  по ошибке западных сми	1	Inflation in Russia
July 11, 2022	tvzvezda.ru	https://tvzvezda.ru/news/20227171234-WgPrx.html	бег в пропасть  эксперт объяснил ошибки европейских политиков в энергетической сфере	1	Inflation in Russia
March 14, 2022	tvzvezda.ru	https://tvzvezda.ru/news/20223192335-XjfvN.html	экс помощник президента сша объяснил  где ошибся запад в ситуации с украиной	1	Inflation in Russia
March 7, 2022	tvzvezda.ru	https://tvzvezda.ru/news/20223111622-3Esl0.html	боррель назвал ошибкой обещание принять украину в нато	1	Inflation in Russia
July 11, 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022717049-3jxsG.html	global times  запад ошибается  оценивая брикс в категориях холодной войны	1	Inflation in Russia
June 6, 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022692329-C9tKs.html	постпред рф при оон заявил  что в стратегическом плане запад проигрывает россии	1	Inflation in Russia
May 16, 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022516943-Hm6Fh.html	рябков  вступление финляндии и швеции в нато станет ошибкой с далеко идущими последствиями	1	Inflation in Russia
February 7, 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022212446-wnSO2.html	the spectator указал на ошибки запада  которые  подсветил  путин	1	Inflation in Russia
January 10, 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022110632-llSmC.html	экс сотрудник цру назвал главную ошибку запада при анализе россии	1	Inflation in Russia
February 28, 2022	tvzvezda.ru	https://tvzvezda.ru/news/202235037-ME6Uw.html	глава мид украины обвинил нато в слабости	1	Inflation in Russia
February 14, 2022	runews24.ru	https://runews24.ru/world/17/02/2022/8658c0b401ee41a5bb4b1c4d3f6ff57f	колумнист bloomberg гастингс  германия является  слабым звеном  запада	1	Inflation in Russia
July 4, 2022	runews24.ru	https://runews24.ru/society/05/07/2022/f7bf6ds2bd9fc27854ddb5ec7f3b43af	the economist  европа проигрывает энергетическую войну с россией	1	Inflation in Russia
February 14, 2022	runews24.ru	https://runews24.ru/politics/17/02/2022/04d44018f4ffa6eedc7aacfade17a884	the telegraph  путин одержал верх над западом и показал его слабые места	1	Inflation in Russia
June 13, 2022	runews24.ru	https://runews24.ru/politics/14/06/2022/9842972637110fe24ae96ecaefbb28ae	политолог дор  запад ошибся в оценке потенциала экономики россии	1	Inflation in Russia
May 9, 2022	runews24.ru	https://runews24.ru/politics/13/05/2022/6755fb91e78d80590b1989cf89bc4b1a	el pa s  еврокомиссия назвала слабые места в европейской обороне	1	Inflation in Russia
March 14, 2022	runews24.ru	https://runews24.ru:443/world/17/03/2022/673d54s74722ad1b4d1bcbee02214b37	советник мид сербии кршлянин  ошибки нато помогают россии сформировать новый мировой порядок	1	Inflation in Russia
May 16, 2022	runews24.ru	https://runews24.ru:443/politics/16/05/2022/334fe6379e17f7637c69168e176f0fca	замглавы мид рябков  вступление швеции и финляндии в нато   очередная крупная ошибка	1	Inflation in Russia
February 7, 2022	runews24.ru	https://runews24.ru:443/politics/08/02/2022/a05b69f9565e92f2729d96f11a30d16a	французский дипломат геэнно считает худшей ошибкой нато обещание принять украину в альянс	1	Inflation in Russia
April 4, 2022	runews24.ru	https://runews24.ru:443/politics/06/04/2022/673d54sd4b5c4b26b5ac26d969807527	экс чиновник пентагона макгрегор назвал главной ошибкой байдена продвижение нато к границам россии	1	Inflation in Russia
April 4, 2022	runews24.ru	https://runews24.ru:443/politics/05/04/2022/7d3a3cf99c32b4c72dac98fe703354cd	путин  ситуация на глобальном рынке продовольствия осложнилась из за ошибок запада	1	Inflation in Russia
July 18, 2022	ura.news	https://ura.news/news/1052570760	депутат госдумы  ошибки байдена привели к расколу в нато	1	Inflation in Russia
June 27, 2022	ura.news	https://ura.news/news/1052565987	wp  нато рискует проиграть на украине и распасться	1	Inflation in Russia
June 20, 2022	ura.news	https://ura.news/news/1052564789	et  всу указали на ошибки использования западной военной техники	1	Inflation in Russia
May 2, 2022	ura.news	https://ura.news/news/1052550421	борис джонсон признал ошибку запада в санкциях против россии	1	Inflation in Russia
March 14, 2022	ura.news	https://ura.news/news/1052539758	экс советник трампа назвал главную ошибку сша и нато	1	Inflation in Russia
March 7, 2022	ura.news	https://ura.news/news/1052537913	боррель назвал ошибкой обещание украине членства в нато	1	Inflation in Russia
March 7, 2022	ura.news	https://ura.news/news/1052537753	путин  запад сваливает на рф результаты своих ошибок	1	Inflation in Russia
February 14, 2022	ura.news	https://ura.news/news/1052533828	лукашенко  запад проиграл  первый раунд  кампании против рф	1	Inflation in Russia
January 10, 2022	ura.news	https://ura.news/news/1052527516	американский дипломат назвал ошибкой расширение нато на восток	1	Inflation in Russia
May 9, 2022	rt.com	https://russian.rt.com/world/news/1002762-neuvazhenie-zapad-putin	hill  запад ошибочно проигнорировал мюнхенскую речь путина	1	Inflation in Russia
March 7, 2022	rt.com	https://russian.rt.com/world/news/974454-politolog-oshibki-zapad-rossiya	политолог бальбек прокомментировал слова борреля об ошибках запада в отношениях с россией	1	Inflation in Russia
March 7, 2022	rt.com	https://russian.rt.com/world/news/974436-borrel-zapad-rossiya	глава дипломатии ес боррель заявил об ошибках запада в отношениях с россией	1	Inflation in Russia
February 14, 2022	rt.com	https://russian.rt.com/world/news/963375-putin-zapad-slabye-mesta	the telegraph  путин раскрыл слабые места запада	1	Inflation in Russia
June 27, 2022	rt.com	https://russian.rt.com/ussr/news/1020993-rost-nato-oshibka	в мид белоруссии назвали разрастание нато стратегической ошибкой	1	Inflation in Russia
March 14, 2022	rt.com	https://russian.rt.com/ussr/news/978423-bolton-ssha-oshibka	экс помощник президента сша болтон рассказал об ошибках запада в ситуации с украиной	1	Inflation in Russia
June 13, 2022	rt.com	https://russian.rt.com/russia/news/1015692-peskov-zapad-prodbezopasnost	песков  ситуация с продбезопасностью является результатом ошибок запада	1	Inflation in Russia
June 6, 2022	rt.com	https://russian.rt.com/russia/news/1011841-oshibka-zapad-putin	путин  многолетние ошибки запада привели к волне инфляции	1	Inflation in Russia
May 30, 2022	rt.com	https://russian.rt.com/business/news/1010710-maksim-oreshkin-krizis	орешкин  кризисы на рынках продовольствия и топлива стали следствием ошибок в сша и европе	1	Inflation in Russia
February 7, 2022	m24.ru	https://www.m24.ru/news/vlast/11022022/430025	песков надеется  что географические ошибки западных политиков являются оговорками	1	Inflation in Russia
February 7, 2022	m24.ru	https://www.m24.ru/news/vlast/11022022/430025	песков допустил  что географические ошибки западных политиков являются оговорками	1	Inflation in Russia
July 4, 2022	m24.ru	https://www.m24.ru/news/vlast/08072022/479533	путин заявил  что нельзя исправить ошибки запада  за два дня	1	Inflation in Russia
April 4, 2022	m24.ru	https://www.m24.ru/news/vlast/05042022/448210	путин обвинил запад в попытках переложить свои ошибки в экономике на рф	1	Inflation in Russia
March 14, 2022	m24.ru	https://www.m24.ru/news/politika/19032022/442368	байден и нато допустили стратегическую ошибку перед операцией на украине   болтон	1	Inflation in Russia
February 14, 2022	m24.ru	https://www.m24.ru/news/politika/17022022/431625	путин одержал победу над западом и показал его слабые точки   сми	1	Inflation in Russia
February 14, 2022	m24.ru	https://www.m24.ru/news/politika/17022022/431625	путин одержал победу над западом и обнажил его слабые точки   сми	1	Inflation in Russia
May 9, 2022	m24.ru	https://www.m24.ru/news/politika/14052022/461181	в сша назвали ошибкой пренебрежение запада к мюнхенской речи путина в      году	1	Inflation in Russia
July 18, 2022	m24.ru	https://www.m24.ru/news/ehkonomika/22072022/483799	французский экономист заявил  что европа повторила ошибку наполеона в отношении рф	1	Inflation in Russia
July 25, 2022	lenta.ru	https://lenta.ru/news/2022/07/26/bbrittan/	лиз трасс назвала стратегическую ошибку европы в отношениях с россией	1	Inflation in Russia
July 18, 2022	lenta.ru	https://lenta.ru/news/2022/07/22/zapaddd/	в германии рассказали о трех ошибках запада в отношении россии	1	Inflation in Russia
July 4, 2022	lenta.ru	https://lenta.ru/news/2022/07/08/dvadnya/	путин рассказал о невозможности исправить ошибки запада  за два дня	1	Inflation in Russia
June 6, 2022	lenta.ru	https://lenta.ru/news/2022/06/12/nikss/	михалков заявил об ошибочных прогнозах запада насчет путина	1	Inflation in Russia
June 6, 2022	lenta.ru	https://lenta.ru/news/2022/06/11/britan_/	британский генерал назвал ошибку запада в отношении конфликта на украине	1	Inflation in Russia
June 6, 2022	lenta.ru	https://lenta.ru/news/2022/06/06/faults/	путин рассказал о последствиях  ошибок запада  для мировой экономики	1	Inflation in Russia
April 11, 2022	lenta.ru	https://lenta.ru/news/2022/04/14/barca/	барселона  проиграла  айнтрахту  и вылетела из лиги европы	1	Inflation in Russia
February 7, 2022	lenta.ru	https://lenta.ru/news/2022/02/12/dalll/	в польше европу сочли экономически и политически проигрывающей россии	1	Inflation in Russia
January 31, 2022	lenta.ru	https://lenta.ru/news/2022/02/06/rus_port/	сборная россии проиграла в финале чемпионата европы по мини футболу	1	Inflation in Russia
April 11, 2022	fedpress.ru	https://fedpress.ru/personal-view/2970202	запад проигрывает информационную войну  в россии и у себя самих   москва	1	Inflation in Russia
May 16, 2022	fedpress.ru	https://fedpress.ru/news/russia/society/3007691	кириенко назвал главную ошибку нато и сша   они сделали ставку на материальное    россия	1	Inflation in Russia
January 10, 2022	fedpress.ru	https://fedpress.ru/news/europe/society/2914304	стилист указал ошибки в одеянии меган маркл  которые все регулярно допускают   европа	1	Inflation in Russia
July 18, 2022	fedpress.ru	https://fedpress.ru/news/europe/policy/3059839	французский экономист напомнил об ошибках наполеона  которые сейчас ес повторяют в отношении россии   европа	1	Inflation in Russia
July 18, 2022	fedpress.ru	https://fedpress.ru/news/europe/policy/3059839	ес повторяет ошибки наполеона  французский экономист об антироссийских санкциях   европа	1	Inflation in Russia
July 18, 2022	fedpress.ru	https://fedpress.ru/news/77/policy/3060407	всу готовит контрнаступление  три ошибки запада  новый альянс путина  что пишут о россии за рубежом   москва	1	Inflation in Russia
May 16, 2022	fedpress.ru	https://fedpress.ru/news/77/policy/3000726	в мид рф назвали ошибкой решение о вступлении в нато финского и шведского государств   москва	1	Inflation in Russia
April 4, 2022	fedpress.ru	https://fedpress.ru/news/77/economy/2957163	путин  запад пытается переложить ошибки на россию   москва	1	Inflation in Russia
January 31, 2022	fedpress.ru	https://fedpress.ru/expert-opinion/2931680	политолог гераскин о встрече путина и орбана   запад стратегически проигрывает    москва	1	Inflation in Russia
January 31, 2022	vz.ru	https://vz.ru/politics/2022/2/6/1142250.html	взгляд    ложь  фальсификации и ошибки   почему на западе отказались верить сша на слово    политика	1	Inflation in Russia
March 7, 2022	vz.ru	https://vz.ru/news/2022/3/11/1148069.html	взгляд   боррель назвал ошибкой обещание украине членства в нато      новости дня	1	Inflation in Russia
February 21, 2022	vz.ru	https://vz.ru/news/2022/2/25/1145676.html	взгляд   матвиенко о санкциях  россия знает слабые места запада    новости дня	1	Inflation in Russia
February 21, 2022	vz.ru	https://vz.ru/news/2022/2/23/1145253.html	взгляд   в сша назвали главную ошибку запада в отношении путина    новости дня	1	Inflation in Russia
February 14, 2022	vz.ru	https://vz.ru/news/2022/2/17/1144142.html	взгляд   лукашенко призвал запад признать ошибочность заявлений о  вторжении     новости дня	1	Inflation in Russia
February 7, 2022	vz.ru	https://vz.ru/news/2022/2/11/1143151.html	взгляд   песков высказался о географических ошибках западных политиков    новости дня	1	Inflation in Russia
January 24, 2022	vz.ru	https://vz.ru/news/2022/1/29/1141107.html	взгляд   немецкий политик назвал две ошибки запада в отношении россии    новости дня	1	Inflation in Russia
May 2, 2022	bloknot.ru	https://bloknot.ru/v-mire/my-kollektivno-oblazhalis-boris-dzhonson-priznal-oshibku-zapada-v-sanktsiyah-protiv-rossii-923428.html	мы коллективно облажались   борис джонсон признал ошибку запада по санкциям против россии	1	Inflation in Russia
May 9, 2022	bloknot.ru	https://bloknot.ru/politika/vtoroj-oshibki-sovershat-ne-hotim-e-rdogan-vy-skazalsya-negativno-o-planah-vstupleniya-finlyandii-i-shvetsii-v-nato-928106.html	второй ошибки совершать не хотим   эрдоган высказался негативно о планах вступления финляндии и швеции в нато	1	Inflation in Russia
July 11, 2022	bloknot.ru	https://bloknot.ru/politika/ukrainskij-konflikt-perevernul-vsyo-vo-frantsii-nazvali-ogromnuyu-oshibku-zapada-957202.html	украинский конфликт перевернул всё  во франции назвали огромную ошибку запада	1	Inflation in Russia
July 11, 2022	bloknot.ru	https://bloknot.ru/politika/dazhe-vooruzhennaya-zapadny-m-oruzhiem-ukraina-s-treskom-proigry-vaet-srazheniya-s-rossiej-954303.html	даже вооруженная западным оружием украина с треском проигрывает сражения с россией	1	Inflation in Russia
June 20, 2022	bloknot.ru	https://bloknot.ru/politika/apokalipsis-otmenyaetsya-zapad-proigral-rossii-vojnu-blag-945459.html	апокалипсис отменяется  запад проиграл россии войну  благ	1	Inflation in Russia
April 25, 2022	bloknot.ru	https://bloknot.ru/obshhestvo/rossiyane-eshhe-mnogogo-ne-znayut-hazin-nazval-tipichnuyu-oshibku-zapada-i-rossijskih-chinovnikov-920426.html	россияне еще многого не знают  хазин назвал типичную ошибку запада и российских чиновников	1	Inflation in Russia
May 30, 2022	bloknot.ru	https://bloknot.ru/e-konomika/v-es-i-ssha-vsyo-ploho-zapad-proigry-vaet-v-e-konomicheskoj-vojne-s-rossiej-937823.html	в ес и сша всё плохо  запад проигрывает в экономической войне с россией	1	Inflation in Russia
May 16, 2022	rg.ru	https://rg.ru/2022/05/20/ekspert-po-rossii-trejsman-nazval-oshibkoj-perebrosku-oruzhiia-nato-k-granicam-rf.html	эксперт по россии трейсман назвал ошибкой переброску оружия нато к границам рф	1	Inflation in Russia
April 4, 2022	rg.ru	https://rg.ru/2022/04/06/eks-chinovnik-pentagona-nazval-prodvizhenie-nato-na-vostok-krupnejshej-oshibkoj-ssha.html	экс чиновник пентагона назвал продвижение нато на восток крупнейшей ошибкой сша	1	Inflation in Russia
March 21, 2022	rg.ru	https://rg.ru/2022/03/24/peskov-zaiavil-ob-oshibkah-kollektivnogo-zapada.html	песков заявил об ошибках  коллективного запада	1	Inflation in Russia
February 14, 2022	rg.ru	https://rg.ru/2022/02/14/prezident-ukrainy-nazval-oshibkoj-otezd-riada-diplomatov-na-zapad-strany.html	президент украины назвал ошибкой отъезд ряда дипломатов на запад страны	1	Inflation in Russia
February 7, 2022	rg.ru	https://rg.ru/2022/02/08/francuzskij-diplomat-nazval-glavnuiu-oshibku-zapada-v-otnoshenii-ukrainy.html	французский дипломат назвал главную ошибку запада в отношении украины	1	Inflation in Russia
January 31, 2022	rg.ru	https://rg.ru/2022/02/05/peskov-oshibochnaia-publikaciia-bloomberg-demonstriruet-opasnost-agressivnyh-zaiavlenij-zapada.html	песков  ошибочная публикация bloomberg демонстрирует опасность агрессивных заявлений запада	1	Inflation in Russia
July 4, 2022	news-front.info	https://news-front.info/2022/07/07/zapad-ishhet-sposoby-skryt-svoju-slabost/	запад ищет способы скрыть свою слабость	1	Inflation in Russia
February 14, 2022	news-front.info	https://news-front.info/2022/02/15/putinu-mozhno-ne-boyatsya-edinogo-evropeyskogo-otveta-v-nastoyaschee-vremya-es-slishkom-slab-chtoby-splotit-svoi-strany-dlya-protivodeystviya-rossii/	путину можно не бояться  единого европейского ответа    в настоящее время ес слишком слаб  чтобы сплотить свои страны для противодействия россии   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	1	Inflation in Russia
January 31, 2022	news-front.info	https://news-front.info/2022/02/02/v-kieve-peregovory-zapada-s-rossiey-nazvali-oshibkoy/	в киеве переговоры запада с россией назвали ошибкой   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	1	Inflation in Russia
January 24, 2022	news-front.info	https://news-front.info/2022/01/25/v-igre-zateyannoy-ssha-vostochnaya-evropa-proigryvaet-pervoy-aleksandr-mihaylov/	в игре  затеянной сша  восточная европа проигрывает первой    александр михайлов   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	1	Inflation in Russia
January 17, 2022	news-front.info	https://news-front.info/2022/01/21/isterika-slabeyuschego-igroka-zapad-okazalsya-v-opasnom-polozhenii/	истерика слабеющего игрока   запад оказался в опасном положении   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	1	Inflation in Russia
December 27, 2021	news-front.info	https://news-front.info/2021/12/29/posol-rf-v-frg-schitaet-postavki-oruzhiya-na-ukrainu-bolshoy-oshibkoy-zapada/	посол рф в фрг считает поставки оружия на украину большой ошибкой запада   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	1	Inflation in Russia
July 4, 2022	gazeta.ru	https://www.gazeta.ru/politics/news/2022/07/07/18084584.shtml	путин заявил  что запад  проиграл    газета ru	1	Inflation in Russia
February 28, 2022	gazeta.ru	https://www.gazeta.ru/politics/news/2022/03/03/17372383.shtml	в европарламенте назвали ошибочными санкции ес против россии   газета ru	1	Inflation in Russia
February 14, 2022	gazeta.ru	https://www.gazeta.ru/politics/news/2022/02/18/17310889.shtml	лукашенко  запад проиграл  первый раунд  своей кампании против белоруссии и рф   газета ru	1	Inflation in Russia
February 14, 2022	gazeta.ru	https://www.gazeta.ru/politics/news/2022/02/14/17289829.shtml	зеленский назвал ошибочным переезд посольств на запад украины   газета ru	1	Inflation in Russia
May 9, 2022	gazeta.ru	https://www.gazeta.ru/politics/2022/05/14/14853590.shtml	путин считал  что сша и нато его не уважают   как пренебрежение мюнхенской речью стало ошибкой запада	1	Inflation in Russia
June 20, 2022	gazeta.ru	https://www.gazeta.ru/business/news/2022/06/23/17992082.shtml	путин заявил  что запад перекладывает на мир свои ошибки при помощи финансовых механизмов   газета ru	1	Inflation in Russia
February 14, 2022	kommersant.ru	https://www.kommersant.ru/doc/5226864	лукашенко на встрече с путиным  запад проиграл  первый раунд  и пугает мир нападением на украину	1	Inflation in Russia
February 14, 2022	kommersant.ru	https://www.kommersant.ru/doc/5219072	зенит  проиграл в первом матче плей офф лиги европы	1	Inflation in Russia
February 14, 2022	kommersant.ru	https://www.kommersant.ru/doc/5219072	зенит  проиграл в первом матче play off лиги европы	1	Inflation in Russia
July 11, 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5468774	володин заявил о риске ошибочного ракетного удара украины по европе	1	Inflation in Russia
June 6, 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5392182	путин заявил  что к росту бедности и дефициту продовольствия в мире привели ошибки запада	1	Inflation in Russia
March 14, 2022	bfm.ru	https://www.bfm.ru/news/495648	экс советник президента сша  байден и нато допустили стратегическую ошибку перед операцией рф на украине	1	Inflation in Russia
March 7, 2022	bfm.ru	https://www.bfm.ru/news/495002	боррель  мы сделали ряд ошибок и потеряли возможность сближения россии с западом	1	Inflation in Russia
March 7, 2022	bfm.ru	https://www.bfm.ru/news/494979	в ес признали ошибочным обещание украине членства в нато	1	Inflation in Russia
