Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
9 May 2022	sevastopol.su	https://sevastopol.su/news/francuz-pobyval-na-ukraine-i-rasskazal-o-zverstvah-vsu	француз побывал на украине и рассказал о зверствах всу	True	519538	(?=.*).*	(зверств)	()
7 March 2022	life.ru	https://life.ru/p/1477059	раненая украинка рассказала о зверствах мародёров  убийстве мужа и помощи российских военных	True	23639	(?=.*).*	(зверств)	()
28 March 2022	life.ru	https://life.ru/p/1483065	после зверств над русскими солдатами  журналисты европы начинают писать правду про  азов	True	3197	(?=.*).*	(зверств)	()
4 April 2022	life.ru	https://life.ru/p/1485092	позор украине  которая истребила город   эвакуированные из подвала больницы мариупольцы рассказали о зверствах бойцов  азова	True	7608	(?=.*).*	(зверств)	()
18 April 2022	life.ru	https://life.ru/p/1487391	репортаж лайфа из луганщины   о зверствах нацистов  айдара	True	26693	(?=.*).*	(зверств)	()
4 July 2022	m24.ru	https://www.m24.ru/news/obshchestvo/08072022/479239	в мо рф рассказали о зверствах немцев  бежавших в      году из одессы	True	196782	(?=.*).*	(зверств)	()
28 February 2022	life.ru	https://life.ru/p/1475458	украинцы раскрыли планы всу взрывать детсады в киеве для  имитации зверств  россии	True	62137	(?=.*).*	(зверств)	()
2 May 2022	life.ru	https://life.ru/p/1492588	историк мягков  идеология украинского нацизма превзошла зверства нацистской германии	True	55309	(?=.*).*	(зверств)	()
20 June 2022	riafan.ru	https://riafan.ru/23502949-zhurnalist_hauksson_narod_donbassa_nikogda_ne_prostit_poroshenko_i_zelenskogo_za_zverstva_i_genotsid	журналист хаукссон  народ донбасса никогда не простит порошенко и зеленского за зверства и геноцид	True	439299	(?=.*).*	(зверств)	()
13 June 2022	aif.ru	https://aif.ru/incidents/fsb_rassekretila_novye_dokumenty_o_zverstvah_nacistov_v_krymu_v_gody_vov	фсб рассекретила новые документы о зверствах нацистов в крыму в годы вов	True	184289	(?=.*).*	(зверств)	()
