Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
30 May 2022	regnum.ru	https://regnum.ru/news/3606800.html	сеть   репрессии нацистского режима    в киеве задержали инженера  антонов	True	401753	(?=.*).*	(киев|режим)	(нацис)
21 March 2022	ria.ru	https://ria.ru/20220325/ukraina-1780109978.html	оплотом киевского режима стали неонацистские формирования  заявил генштаб	True	210751	(?=.*).*	(киев|режим)	(нацис)
28 March 2022	ria.ru	https://ria.ru/20220329/neonatsisty-1780767252.html	всу и неонацисты используют режимы тишины для восстановления боеспособности	True	215394	(?=.*).*	(киев|режим)	(нацис)
14 March 2022	pda.kp.ru	https://pda.kp.ru/daily/27378.5/4560507/	минобороны  киев наградит неонацистов статусом  мученик мариуполя	True	325301	(?=.*).*	(киев|режим)	(нацис)
27 June 2022	aif.ru	https://aif.ru/politics/medvedev_cel_svo_-_borba_s_nacistskim_rezhimom_a_ne_s_ukrainskim_narodom	медведев  цель сво   борьба с нацистским режимом  а не с украинским народом	True	174657	(?=.*).*	(киев|режим)	(нацис)
21 March 2022	fontanka.ru	https://www.fontanka.ru/2022/02/25/70471430/	путин  основные столкновения происходят с националистическими формированиями   в киеве засела  шайка наркоманов и неонацистов	True	451442	(?=.*).*	(киев|режим)	(нацис)
21 March 2022	fontanka.ru	https://www.fontanka.ru/2022/02/25/70471430/all.comments.html	комментарии к материалу путин  основные столкновения происходят с националистическими формированиями   в киеве засела  шайка наркоманов и неонацистов    fontanka ru	True	451445	(?=.*).*	(киев|режим)	(нацис)
11 July 2022	regnum.ru	https://regnum.ru/news/3644342.html	нацистский режим бьётся в агонии    сеть об ударе по новой каховке	True	401299	(?=.*).*	(киев|режим)	(нацис)
21 March 2022	rt.com	https://russian.rt.com/ussr/article/981056-iskander-nayomniki-udar-ukraina	близки идеалы нацистов   как киев пытается использовать иностранных наёмников против российской армии	True	240394	(?=.*).*	(киев|режим)	(нацис)
28 February 2022	tass.ru	https://tass.ru/politika/13953007	захарова  западные кураторы киева потворствовали росту неонацистской идеологии на украине	True	266438	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	vedomosti.ru	https://www.vedomosti.ru/politics/news/2022/05/03/920737-neonatsistskogo-rezhima	мид россии заявил о поддержке израилем неонацистского режима в киеве	True	503544	(?=.*).*	(киев|режим)	(нацис)
11 April 2022	runews24.ru	https://runews24.ru/politics/14/04/2022/673d54sfe46c50b3193a2029c0afa7fd	политолог ищенко  необходимо удушить нацистский режим в его галицийской колыбели	True	469404	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	runews24.ru	https://runews24.ru/politics/03/05/2022/ceb47d0b292508afbf5474666afcbf72	мид россии  правительство израиля поддерживает  неонацистский режим  на украине	True	467316	(?=.*).*	(киев|режим)	(нацис)
25 April 2022	pda.kp.ru	https://pda.kp.ru/daily/27385/4579462/	в киеве хотят переименовать улицу льва толстого в честь нацистского полка  азов	True	338957	(?=.*).*	(киев|режим)	(нацис)
27 December 2021	news-front.info	https://news-front.info/2022/01/02/marsh-natsistov-v-tsentre-kieva-novyy-etap-sotsialnogo-eksperimenta-nad-ukrainoy/	марш нацистов в центре киева   новый этап социального эксперимента над украиной   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	79006	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	pnp.ru	https://www.pnp.ru/politics/mid-rf-pravitelstvo-izrailya-podderzhivaet-neonacistskiy-rezhim-v-kieve.html	мид рф  правительство израиля поддерживает неонацистский режим в киеве	True	66613	(?=.*).*	(киев|режим)	(нацис)
18 July 2022	regnum.ru	https://regnum.ru/news/polit/3650496.html	в днр суд рассмотрит дело группировки неонацистов в закрытом режиме	True	382924	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	rt.com	https://russian.rt.com/ussr/article/997960-azov-zelenskii-radikaly-zapad	наиболее фанатичные  патриоты   как киев и запад оправдывают  азов  и другие неонацистские формирования украины	True	245470	(?=.*).*	(киев|режим)	(нацис)
4 April 2022	regnum.ru	https://regnum.ru/news/3558676.html	они рубили лес на дальнем востоке  а теперь у власти в киеве   о нацистах	True	377688	(?=.*).*	(киев|режим)	(нацис)
21 February 2022	pda.kp.ru	https://pda.kp.ru/online/news/4644149/	путин  нацисты на украине действуют как террористы  выставляют системы залпового огня в киеве и харькове	True	327853	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	pravda.ru	https://www.pravda.ru/news/society/1704907-mid_rf_izrail_kiev/	почему в израиле поддерживают киевских нацистов  объяснили в мид рф	True	345920	(?=.*).*	(киев|режим)	(нацис)
25 April 2022	life.ru	https://life.ru/p/1490210	одессит в рядах бойцов днр  мы защищаемся от нацистской политики киева	True	117849	(?=.*).*	(киев|режим)	(нацис)
9 May 2022	life.ru	https://life.ru/p/1494438	грёзы о мариуполе  почему евровидение поддержало призыв киева освободить нацистов из  азова	True	86153	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	m24.ru	https://www.m24.ru/news/politika/03052022/457667	мид рф обвинил израиль в поддержке неонацистского режима на украине	True	196273	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	military.pravda.ru	https://military.pravda.ru/news/1705754-arest_sharija_presledovanie/	поддубный   арест шария   преследование по запросу нацистского украинского режима	True	92300	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	military.pravda.ru	https://military.pravda.ru/news/1706824-nacisty_na_azovstali_vyshli/	нацисты на  азовстали  вышли на огневые позиции прикрываясь режимом тишины	True	81327	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	pnp.ru	https://www.pnp.ru/politics/volodin-rukovodstvo-ssha-dolzhno-ponesti-otvetstvennost-za-prestupleniya-kievskikh-nacistov.html	володин  руководство сша должно понести ответственность за преступления киевских нацистов	True	242	(?=.*).*	(киев|режим)	(нацис)
21 February 2022	polit.ru	https://polit.ru/news/2022/02/25/norkoman/	путин на заседании совбеза сказал  что власть в киеве удерживает  шайка неонацистов и наркоманов   он предложил украинским военным брать власть в свои руки	True	34416	(?=.*).*	(киев|режим)	(нацис)
2 May 2022	regnum.ru	https://regnum.ru/news/3581346.html	в мид рф заявили  что израиль поддерживает неонацистский режим в киеве	True	374577	(?=.*).*	(киев|режим)	(нацис)
21 February 2022	rusplt.ru	https://rusplt.ru/policy/vladimir-putin-viskazalsya-o-6218f23.html	владимир путин высказался о засевшей в киеве  шайке наркоманов и неонацистов	True	34399	(?=.*).*	(киев|режим)	(нацис)
7 March 2022	rusprav.tv	https://rusprav.tv/v-rezhime-blokady-ukronacisty-ne-vypuskayut-zhitelej-po-gumanitarnym-koridoram-125455/	в режиме блокады  укронацисты не выпускают жителей по гуманитарным коридорам	True	36534	(?=.*).*	(киев|режим)	(нацис)
21 February 2022	pravda.ru	https://www.pravda.ru/news/world/1686058-krym/	глава парламента крыма константинов  спецоперация скоро завершится  этот нацистский режим больше не существует	True	342752	(?=.*).*	(киев|режим)	(нацис)
21 February 2022	pravda.ru	https://www.pravda.ru/world/1686099-kiev/	киевлянам поможет не массовая эвакуация  а освобождение украины от нацистов	True	342838	(?=.*).*	(киев|режим)	(нацис)
