Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
18 April 2022	riafan.ru	https://riafan.ru/23091950-_kak_lechit_razruhu_v_golovah_advokat_gurevich_o_slozhnostyah_denatsifikatsii_ukraini	как лечить разруху в головах    адвокат гуревич о сложностях денацификации украины	True	428300	(?=.*).*	(денациф| демилит)	()
18 April 2022	riafan.ru	https://riafan.ru/23110381-eksperti_eisi_obsudyat_voprosi_denatsifikatsii_v_kontekste_spetsoperatsii_vs_rf_na_ukraine	эксперты эиси обсудят вопросы денацификации в контексте спецоперации вс рф на украине	True	428199	(?=.*).*	(денациф| демилит)	()
21 February 2022	regnum.ru	https://regnum.ru/news/3518284.html	геноцид донбасса  казахстан и денацификация украины   новая мировая история	True	363299	(?=.*).*	(денациф| демилит)	()
28 February 2022	regnum.ru	https://regnum.ru/news/polit/3519967.html	в албании высказались в поддержку демилитаризации украины и осудили нато	True	372280	(?=.*).*	(денациф| демилит)	()
28 February 2022	regnum.ru	https://regnum.ru/news/3522180.html	лавров заявил  что украину  как когда то германию  ждёт денацификация	True	371233	(?=.*).*	(денациф| демилит)	()
28 February 2022	regnum.ru	https://regnum.ru/news/polit/3521269.html	парламент японии осудил военную операцию россии по денацификации украины	True	374220	(?=.*).*	(денациф| демилит)	()
28 February 2022	regnum.ru	https://regnum.ru/news/3522696.html	есть ли у россии союзники в борьбе за денацификацию украины	True	363783	(?=.*).*	(денациф| демилит)	()
27 June 2022	regnum.ru	https://regnum.ru/news/polit/3630504.html	в днр назвали потери всу с начала спецоперации по денацификации украины	True	386845	(?=.*).*	(денациф| демилит)	()
18 April 2022	tatar-inform.ru	https://www.tatar-inform.ru/news/eksperty-iz-rt-denacifikaciya-ukrainy-faktor-bezopasnosti-rossii-v-evrope-5863592	эксперты из рт  денацификация украины   фактор безопасности россии в европе	True	531031	(?=.*).*	(денациф| демилит)	()
11 July 2022	kommersant.ru	https://www.kommersant.ru:443/doc/5468846	клишас  угрозы атаковать крым подтверждают необходимость демилитаризации всей украины	True	516538	(?=.*).*	(денациф| демилит)	()
21 February 2022	news-front.info	https://news-front.info/2022/02/24/%D0%B4%D0%B5%D0%BD%D1%8C-z-%D0%BA%D0%B0%D0%BA-%D0%B2-%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA%D0%B5-%D0%BF%D1%80%D0%BE%D1%88%D1%91%D0%BB-%D0%BF%D0%B5%D1%80%D0%B2%D1%8B%D0%B9-%D0%B4%D0%B5%D0%BD%D1%8C/	день z  как в донецке прошёл первый день спецоперации по денацификации украины   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	35751	(?=.*).*	(денациф| демилит)	()
21 February 2022	news-front.info	https://news-front.info/2022/02/24/%D0%BF%D1%80%D0%BE%D1%86%D0%B5%D1%81%D1%81-%D0%B4%D0%B5%D0%BC%D0%B8%D0%BB%D0%B8%D1%82%D0%B0%D1%80%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D0%B8-%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%8B-%D0%BD%D0%B5%D0%BE/	процесс демилитаризации украины   необходим и назрел уже давно    николай стариков   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	36844	(?=.*).*	(денациф| демилит)	()
