Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
21 February 2022	pda.kp.ru	https://pda.kp.ru/online/news/4644164/	путин обратился к служащим всу с просьбой не позволять неонацистам использовать их жен и детей как  живой щит	True	327856	(?=.*).*	(жив)	(щит)
21 February 2022	pda.kp.ru	https://pda.kp.ru/daily/27369.5/4551306/	владимир путин обратился к военнослужащим украины   не позволяйте использовать ваших детей  ваших жен и стариков в качестве живого щита	True	327263	(?=.*).*	(жив)	(щит)
28 February 2022	pda.kp.ru	https://pda.kp.ru/online/news/4647860/	шойгу заявил  что украинские войска используют мирных граждан как  живой щит	True	331518	(?=.*).*	(жив)	(щит)
4 April 2022	tumen.kp.ru	https://pda.tumen.kp.ru/online/news/4694669/	наталья шевчик   во все времена женщины россии поддерживали защитников отечества	True	54208	(?=.*).*	(жив)	(щит)
31 January 2022	aif.ru	https://aif.ru/society/nature/chto_za_sredstvo_zashchity_ot_agressivnyh_zhivotnyh_sozdal_rosteh	что за средство защиты от агрессивных животных создал  ростех	True	173995	(?=.*).*	(жив)	(щит)
7 March 2022	aif.ru	https://aif.ru/politics/world/ukrainskie_nacionalisty_ispolzovali_mirnyh_zhiteley_v_kachestve_zhivogo_shchita	мо рф  украинские националисты использовали мирных жителей как живой щит	True	174049	(?=.*).*	(жив)	(щит)
7 March 2022	aif.ru	https://aif.ru/politics/world/zhivoy_shchit_kak_i_zachem_ukrainskie_vlasti_tyanut_vremya	живой щит  как и зачем украинские власти тянут время	True	173218	(?=.*).*	(жив)	(щит)
7 March 2022	aif.ru	https://aif.ru/politics/world/zhivoy_shchit_vladimira_zelenskogo_kiev_polnostyu_pereshel_na_taktiku_basaeva	живой щит  владимира зеленского  киев полностью перешел на тактику басаева	True	173210	(?=.*).*	(жив)	(щит)
28 February 2022	rt.com	https://russian.rt.com/ussr/article/969836-schit-zhiteli-specoperaciya	живой щит   украинские националисты прикрываются мирными жителями	True	245659	(?=.*).*	(жив)	(щит)
28 February 2022	rt.com	https://russian.rt.com/ussr/news/971489-putin-sholc-nacionalisty-zhivoi-schit	путин рассказал шольцу об использовании украинскими националистами людей как живого щита	True	245009	(?=.*).*	(жив)	(щит)
14 March 2022	rt.com	https://russian.rt.com/ussr/news/977583-schit-evakuaciya-ukraina	небензя  радикалы на украине продолжают использовать население в качестве живого щита	True	247552	(?=.*).*	(жив)	(щит)
28 March 2022	rt.com	https://russian.rt.com/ussr/article/983730-dnr-specoperaciya-mariupol-ukraina-rossiya	в качестве живого щита  в наццентре управления обороной рф заявили об удержании     млн человек неонацистами на украине	True	240423	(?=.*).*	(жив)	(щит)
28 March 2022	rt.com	https://russian.rt.com/ussr/news/985229-nacionalisty-invalidy-zhivoi-schit	омбудсмен лнр заявила об использовании националистами инвалидов в качестве живого щита	True	245788	(?=.*).*	(жив)	(щит)
21 February 2022	ria.ru	https://ria.ru/20220223/fond-1774560340.html	фонд для защиты  северного потока      отказался поддерживать проект	True	214048	(?=.*).*	(жив)	(щит)
21 February 2022	ria.ru	https://ria.ru/20220228/natsionalisty-1775453800.html	небензя  националисты на украине используют мирных жителей как живой щит	True	211403	(?=.*).*	(жив)	(щит)
21 February 2022	ria.ru	https://ria.ru/20220228/schit-1775459579.html	в раде сообщили  что всу применяют тактику  живого щита  из мирных жителей	True	216095	(?=.*).*	(жив)	(щит)
